Source,CH1
Second,Volt
-0.00541680000,5.12000,
-0.00541600000,5.16000,
-0.00541520000,5.16000,
-0.00541440000,5.12000,
-0.00541360000,5.16000,
-0.00541280000,5.16000,
-0.00541200000,5.16000,
-0.00541120000,5.16000,
-0.00541040000,5.16000,
-0.00540960000,5.16000,
-0.00540880000,5.12000,
-0.00540800000,5.12000,
-0.00540720000,5.16000,
-0.00540640000,5.16000,
-0.00540560000,5.16000,
-0.00540480000,5.16000,
-0.00540400000,5.24000,
-0.00540320000,5.12000,
-0.00540240000,5.20000,
-0.00540160000,5.16000,
-0.00540080000,5.12000,
-0.00540000000,5.16000,
-0.00539920000,5.12000,
-0.00539840000,5.16000,
-0.00539760000,5.16000,
-0.00539680000,5.16000,
-0.00539600000,5.16000,
-0.00539520000,5.20000,
-0.00539440000,5.16000,
-0.00539360000,5.20000,
-0.00539280000,5.16000,
-0.00539200000,5.16000,
-0.00539120000,5.12000,
-0.00539040000,5.16000,
-0.00538960000,5.12000,
-0.00538880000,5.16000,
-0.00538800000,5.12000,
-0.00538720000,5.12000,
-0.00538640000,5.16000,
-0.00538560000,5.16000,
-0.00538480000,5.16000,
-0.00538400000,5.16000,
-0.00538320000,5.08000,
-0.00538240000,5.16000,
-0.00538160000,5.16000,
-0.00538080000,5.16000,
-0.00538000000,5.16000,
-0.00537920000,5.16000,
-0.00537840000,5.16000,
-0.00537760000,5.16000,
-0.00537680000,5.16000,
-0.00537600000,5.16000,
-0.00537520000,5.16000,
-0.00537440000,5.16000,
-0.00537360000,5.16000,
-0.00537280000,5.20000,
-0.00537200000,5.16000,
-0.00537120000,5.16000,
-0.00537040000,5.16000,
-0.00536960000,5.16000,
-0.00536880000,5.16000,
-0.00536800000,5.16000,
-0.00536720000,5.16000,
-0.00536640000,5.16000,
-0.00536560000,5.16000,
-0.00536480000,5.16000,
-0.00536400000,5.16000,
-0.00536320000,5.20000,
-0.00536240000,5.08000,
-0.00536160000,5.20000,
-0.00536080000,5.12000,
-0.00536000000,5.20000,
-0.00535920000,5.16000,
-0.00535840000,5.16000,
-0.00535760000,5.12000,
-0.00535680000,5.20000,
-0.00535600000,5.16000,
-0.00535520000,5.16000,
-0.00535440000,5.16000,
-0.00535360000,5.16000,
-0.00535280000,5.16000,
-0.00535200000,5.20000,
-0.00535120000,5.16000,
-0.00535040000,5.12000,
-0.00534960000,5.16000,
-0.00534880000,5.16000,
-0.00534800000,5.12000,
-0.00534720000,5.16000,
-0.00534640000,5.12000,
-0.00534560000,5.16000,
-0.00534480000,5.20000,
-0.00534400000,5.16000,
-0.00534320000,5.16000,
-0.00534240000,5.16000,
-0.00534160000,5.16000,
-0.00534080000,5.20000,
-0.00534000000,5.16000,
-0.00533920000,5.16000,
-0.00533840000,5.16000,
-0.00533760000,5.16000,
-0.00533680000,5.16000,
-0.00533600000,5.16000,
-0.00533520000,5.16000,
-0.00533440000,5.20000,
-0.00533360000,5.16000,
-0.00533280000,5.16000,
-0.00533200000,5.20000,
-0.00533120000,5.20000,
-0.00533040000,5.16000,
-0.00532960000,5.16000,
-0.00532880000,5.20000,
-0.00532800000,5.12000,
-0.00532720000,5.16000,
-0.00532640000,5.16000,
-0.00532560000,5.16000,
-0.00532480000,5.16000,
-0.00532400000,5.16000,
-0.00532320000,5.20000,
-0.00532240000,5.16000,
-0.00532160000,5.24000,
-0.00532080000,5.12000,
-0.00532000000,5.20000,
-0.00531920000,5.20000,
-0.00531840000,5.16000,
-0.00531760000,5.16000,
-0.00531680000,5.12000,
-0.00531600000,5.16000,
-0.00531520000,5.20000,
-0.00531440000,5.20000,
-0.00531360000,5.16000,
-0.00531280000,5.16000,
-0.00531200000,5.16000,
-0.00531120000,5.12000,
-0.00531040000,5.20000,
-0.00530960000,5.16000,
-0.00530880000,5.20000,
-0.00530800000,5.16000,
-0.00530720000,5.16000,
-0.00530640000,5.16000,
-0.00530560000,5.16000,
-0.00530480000,5.12000,
-0.00530400000,5.12000,
-0.00530320000,5.16000,
-0.00530240000,5.20000,
-0.00530160000,5.20000,
-0.00530080000,5.20000,
-0.00530000000,5.20000,
-0.00529920000,5.12000,
-0.00529840000,5.20000,
-0.00529760000,5.16000,
-0.00529680000,5.16000,
-0.00529600000,5.16000,
-0.00529520000,5.12000,
-0.00529440000,5.16000,
-0.00529360000,5.16000,
-0.00529280000,5.16000,
-0.00529200000,5.12000,
-0.00529120000,5.16000,
-0.00529040000,5.16000,
-0.00528960000,5.16000,
-0.00528880000,5.20000,
-0.00528800000,5.12000,
-0.00528720000,5.16000,
-0.00528640000,5.16000,
-0.00528560000,5.16000,
-0.00528480000,5.16000,
-0.00528400000,5.16000,
-0.00528320000,5.20000,
-0.00528240000,5.16000,
-0.00528160000,5.16000,
-0.00528080000,5.20000,
-0.00528000000,5.20000,
-0.00527920000,5.16000,
-0.00527840000,5.16000,
-0.00527760000,5.20000,
-0.00527680000,5.16000,
-0.00527600000,5.16000,
-0.00527520000,5.20000,
-0.00527440000,5.16000,
-0.00527360000,5.16000,
-0.00527280000,5.16000,
-0.00527200000,5.20000,
-0.00527120000,5.16000,
-0.00527040000,5.36000,
-0.00526960000,5.12000,
-0.00526880000,5.20000,
-0.00526800000,5.16000,
-0.00526720000,5.12000,
-0.00526640000,5.16000,
-0.00526560000,5.20000,
-0.00526480000,5.16000,
-0.00526400000,5.16000,
-0.00526320000,5.16000,
-0.00526240000,5.16000,
-0.00526160000,5.20000,
-0.00526080000,5.16000,
-0.00526000000,5.36000,
-0.00525920000,5.12000,
-0.00525840000,5.16000,
-0.00525760000,5.16000,
-0.00525680000,5.16000,
-0.00525600000,5.16000,
-0.00525520000,5.16000,
-0.00525440000,5.16000,
-0.00525360000,5.16000,
-0.00525280000,5.16000,
-0.00525200000,5.16000,
-0.00525120000,5.16000,
-0.00525040000,5.16000,
-0.00524960000,5.16000,
-0.00524880000,5.16000,
-0.00524800000,5.16000,
-0.00524720000,5.16000,
-0.00524640000,5.16000,
-0.00524560000,5.16000,
-0.00524480000,5.16000,
-0.00524400000,5.16000,
-0.00524320000,5.16000,
-0.00524240000,5.16000,
-0.00524160000,5.16000,
-0.00524080000,5.16000,
-0.00524000000,5.20000,
-0.00523920000,5.12000,
-0.00523839969,5.16000,
-0.00523759969,5.16000,
-0.00523679969,5.16000,
-0.00523600031,5.16000,
-0.00523520031,5.16000,
-0.00523440031,5.16000,
-0.00523360031,5.16000,
-0.00523280031,5.16000,
-0.00523200031,5.16000,
-0.00523120031,5.20000,
-0.00523040031,5.16000,
-0.00522960031,5.12000,
-0.00522880031,5.16000,
-0.00522800031,5.12000,
-0.00522720031,5.16000,
-0.00522640031,5.16000,
-0.00522560031,5.16000,
-0.00522480031,5.20000,
-0.00522400031,5.16000,
-0.00522320031,5.16000,
-0.00522240031,5.16000,
-0.00522160031,5.16000,
-0.00522080031,5.20000,
-0.00522000031,5.16000,
-0.00521920031,5.16000,
-0.00521840000,5.16000,
-0.00521760000,5.20000,
-0.00521680000,5.20000,
-0.00521600000,5.12000,
-0.00521520000,5.12000,
-0.00521440000,5.20000,
-0.00521360000,5.16000,
-0.00521280000,5.16000,
-0.00521200000,5.16000,
-0.00521120000,5.16000,
-0.00521040000,5.16000,
-0.00520960000,5.16000,
-0.00520880000,5.20000,
-0.00520800000,5.16000,
-0.00520720000,5.16000,
-0.00520640000,5.16000,
-0.00520560000,5.16000,
-0.00520480000,5.16000,
-0.00520400000,5.16000,
-0.00520320000,5.16000,
-0.00520240000,5.12000,
-0.00520160000,5.16000,
-0.00520080000,5.16000,
-0.00520000000,5.12000,
-0.00519920000,5.16000,
-0.00519840000,5.20000,
-0.00519760000,5.16000,
-0.00519680000,5.16000,
-0.00519600000,5.16000,
-0.00519520000,5.16000,
-0.00519440000,5.16000,
-0.00519360000,5.16000,
-0.00519280000,5.16000,
-0.00519200000,5.12000,
-0.00519120000,5.16000,
-0.00519040000,5.20000,
-0.00518960000,5.16000,
-0.00518880000,5.16000,
-0.00518800000,5.12000,
-0.00518720000,5.16000,
-0.00518640000,5.16000,
-0.00518560000,5.16000,
-0.00518480000,5.16000,
-0.00518400000,5.20000,
-0.00518320000,5.16000,
-0.00518240000,5.16000,
-0.00518160000,5.16000,
-0.00518080000,5.20000,
-0.00518000000,5.16000,
-0.00517920000,5.16000,
-0.00517840000,5.16000,
-0.00517759969,5.20000,
-0.00517679969,5.16000,
-0.00517599969,5.16000,
-0.00517520031,5.16000,
-0.00517440031,5.16000,
-0.00517360031,5.16000,
-0.00517280031,5.16000,
-0.00517200031,5.16000,
-0.00517120031,5.12000,
-0.00517040031,5.16000,
-0.00516960031,5.16000,
-0.00516880031,5.16000,
-0.00516800031,5.16000,
-0.00516720031,5.16000,
-0.00516640031,5.16000,
-0.00516560031,5.20000,
-0.00516480031,5.12000,
-0.00516400031,5.16000,
-0.00516320031,5.16000,
-0.00516240031,5.16000,
-0.00516160031,5.16000,
-0.00516080031,5.16000,
-0.00516000031,5.16000,
-0.00515920031,5.16000,
-0.00515840031,5.12000,
-0.00515760031,5.16000,
-0.00515680000,5.16000,
-0.00515600000,5.16000,
-0.00515520000,5.16000,
-0.00515440000,5.20000,
-0.00515360000,5.16000,
-0.00515280000,5.12000,
-0.00515200000,5.16000,
-0.00515120000,5.16000,
-0.00515040000,5.16000,
-0.00514960000,5.16000,
-0.00514880000,5.12000,
-0.00514800000,5.20000,
-0.00514720000,5.28000,
-0.00514640000,5.16000,
-0.00514560000,5.16000,
-0.00514480000,5.16000,
-0.00514400000,5.16000,
-0.00514320000,5.16000,
-0.00514240000,5.16000,
-0.00514160000,5.12000,
-0.00514080000,5.16000,
-0.00514000000,5.16000,
-0.00513920000,5.12000,
-0.00513840000,5.16000,
-0.00513760000,5.16000,
-0.00513680000,5.16000,
-0.00513600000,5.16000,
-0.00513520000,5.16000,
-0.00513440000,5.16000,
-0.00513360000,5.16000,
-0.00513280000,5.16000,
-0.00513200000,5.16000,
-0.00513120000,5.12000,
-0.00513040000,5.20000,
-0.00512960000,5.20000,
-0.00512880000,5.12000,
-0.00512800000,5.20000,
-0.00512720000,5.12000,
-0.00512640000,5.16000,
-0.00512560000,5.16000,
-0.00512480000,5.16000,
-0.00512400000,5.16000,
-0.00512320000,5.16000,
-0.00512240000,5.12000,
-0.00512160000,5.16000,
-0.00512080000,5.12000,
-0.00512000000,5.16000,
-0.00511920000,5.12000,
-0.00511840000,5.16000,
-0.00511760000,5.16000,
-0.00511680000,5.16000,
-0.00511599969,5.16000,
-0.00511519969,5.16000,
-0.00511439969,5.16000,
-0.00511360031,5.16000,
-0.00511280031,5.16000,
-0.00511200031,5.12000,
-0.00511120031,5.16000,
-0.00511040031,5.20000,
-0.00510960031,5.16000,
-0.00510880031,5.16000,
-0.00510800031,5.16000,
-0.00510720031,5.16000,
-0.00510640031,5.12000,
-0.00510560031,5.16000,
-0.00510480031,5.16000,
-0.00510400031,5.16000,
-0.00510320031,5.16000,
-0.00510240031,5.12000,
-0.00510160031,5.16000,
-0.00510080031,5.08000,
-0.00510000031,5.16000,
-0.00509920031,5.16000,
-0.00509840031,5.16000,
-0.00509760031,5.16000,
-0.00509680031,5.12000,
-0.00509600000,5.12000,
-0.00509520000,5.16000,
-0.00509440000,5.12000,
-0.00509360000,5.16000,
-0.00509280000,5.16000,
-0.00509200000,5.16000,
-0.00509120000,5.16000,
-0.00509040000,5.16000,
-0.00508960000,5.16000,
-0.00508880000,5.16000,
-0.00508800000,5.16000,
-0.00508720000,5.16000,
-0.00508640000,5.16000,
-0.00508560000,5.16000,
-0.00508480000,5.16000,
-0.00508400000,5.16000,
-0.00508320000,5.16000,
-0.00508240000,5.16000,
-0.00508160000,5.12000,
-0.00508080000,5.12000,
-0.00508000000,5.16000,
-0.00507920000,5.16000,
-0.00507840000,5.16000,
-0.00507760000,5.12000,
-0.00507680000,5.16000,
-0.00507600000,5.16000,
-0.00507520000,5.20000,
-0.00507440000,5.20000,
-0.00507360000,5.16000,
-0.00507280000,5.16000,
-0.00507200000,5.12000,
-0.00507120000,5.12000,
-0.00507040000,5.16000,
-0.00506960000,5.12000,
-0.00506880000,5.16000,
-0.00506800000,5.16000,
-0.00506720000,5.16000,
-0.00506640000,5.16000,
-0.00506560000,5.16000,
-0.00506480000,5.16000,
-0.00506400000,5.20000,
-0.00506320000,5.16000,
-0.00506240000,5.20000,
-0.00506160000,5.12000,
-0.00506080000,5.16000,
-0.00506000000,5.12000,
-0.00505920000,5.20000,
-0.00505840000,5.16000,
-0.00505760000,5.16000,
-0.00505680000,5.16000,
-0.00505600000,5.16000,
-0.00505519969,5.28000,
-0.00505439969,5.16000,
-0.00505359969,5.16000,
-0.00505280031,5.16000,
-0.00505200031,5.16000,
-0.00505120031,5.16000,
-0.00505040031,5.16000,
-0.00504960031,5.12000,
-0.00504880031,5.16000,
-0.00504800031,5.12000,
-0.00504720031,5.20000,
-0.00504640031,5.16000,
-0.00504560031,5.16000,
-0.00504480031,5.12000,
-0.00504400031,5.16000,
-0.00504320031,5.16000,
-0.00504240031,5.16000,
-0.00504160031,5.16000,
-0.00504080031,5.16000,
-0.00504000031,5.16000,
-0.00503920031,5.16000,
-0.00503840031,5.12000,
-0.00503760031,5.16000,
-0.00503680031,5.12000,
-0.00503600031,5.12000,
-0.00503520031,5.16000,
-0.00503440000,5.20000,
-0.00503360000,5.16000,
-0.00503280000,5.16000,
-0.00503200000,5.12000,
-0.00503120000,5.16000,
-0.00503040000,5.12000,
-0.00502960000,5.16000,
-0.00502880000,5.16000,
-0.00502800000,5.16000,
-0.00502720000,5.12000,
-0.00502640000,5.12000,
-0.00502560000,5.12000,
-0.00502480000,5.16000,
-0.00502400000,5.20000,
-0.00502320000,5.16000,
-0.00502240000,5.20000,
-0.00502160000,5.20000,
-0.00502080000,5.16000,
-0.00502000000,5.16000,
-0.00501920000,5.12000,
-0.00501840000,5.16000,
-0.00501760000,5.16000,
-0.00501680000,5.12000,
-0.00501600000,5.16000,
-0.00501520000,5.16000,
-0.00501440000,5.16000,
-0.00501360000,5.20000,
-0.00501280000,5.16000,
-0.00501200000,5.16000,
-0.00501120000,5.16000,
-0.00501040000,5.12000,
-0.00500960000,5.16000,
-0.00500880000,5.16000,
-0.00500800000,5.12000,
-0.00500720000,5.16000,
-0.00500640000,5.16000,
-0.00500560000,5.12000,
-0.00500480000,5.16000,
-0.00500400000,5.16000,
-0.00500320000,5.16000,
-0.00500240000,5.12000,
-0.00500160000,5.16000,
-0.00500080000,5.16000,
-0.00500000000,5.16000,
-0.00499920000,5.16000,
-0.00499840000,5.12000,
-0.00499760000,5.16000,
-0.00499680000,5.16000,
-0.00499600000,5.12000,
-0.00499520000,5.16000,
-0.00499440000,5.16000,
-0.00499359969,5.16000,
-0.00499279969,5.12000,
-0.00499199969,5.16000,
-0.00499120031,5.12000,
-0.00499040031,5.20000,
-0.00498960031,5.16000,
-0.00498880031,5.16000,
-0.00498800031,5.16000,
-0.00498720031,5.16000,
-0.00498640031,5.16000,
-0.00498560031,5.12000,
-0.00498480031,5.12000,
-0.00498400031,5.16000,
-0.00498320031,5.16000,
-0.00498240031,5.16000,
-0.00498160031,5.12000,
-0.00498080031,5.16000,
-0.00498000031,5.16000,
-0.00497920031,5.16000,
-0.00497840031,5.12000,
-0.00497760031,5.16000,
-0.00497680031,5.12000,
-0.00497600031,5.16000,
-0.00497520031,5.12000,
-0.00497440031,5.16000,
-0.00497360000,5.16000,
-0.00497280000,5.36000,
-0.00497200000,5.04000,
-0.00497120000,5.16000,
-0.00497040000,5.16000,
-0.00496960000,5.16000,
-0.00496880000,5.20000,
-0.00496800000,5.16000,
-0.00496720000,5.16000,
-0.00496640000,5.16000,
-0.00496560000,5.16000,
-0.00496480000,5.16000,
-0.00496400000,5.16000,
-0.00496320000,5.16000,
-0.00496240000,5.16000,
-0.00496160000,5.20000,
-0.00496080000,5.16000,
-0.00496000000,5.16000,
-0.00495920000,5.16000,
-0.00495840000,5.16000,
-0.00495760000,5.16000,
-0.00495680000,5.20000,
-0.00495600000,5.16000,
-0.00495520000,5.12000,
-0.00495440000,5.20000,
-0.00495360000,5.16000,
-0.00495280000,5.16000,
-0.00495200000,5.16000,
-0.00495120000,5.16000,
-0.00495040000,5.16000,
-0.00494960000,5.16000,
-0.00494880000,5.16000,
-0.00494800000,5.16000,
-0.00494720000,5.12000,
-0.00494640000,5.12000,
-0.00494560000,5.12000,
-0.00494480000,5.20000,
-0.00494400000,5.12000,
-0.00494320000,5.16000,
-0.00494240000,5.16000,
-0.00494160000,5.16000,
-0.00494080000,5.16000,
-0.00494000000,5.16000,
-0.00493920000,5.16000,
-0.00493840000,5.20000,
-0.00493760000,5.16000,
-0.00493680000,5.16000,
-0.00493600000,5.16000,
-0.00493520000,5.16000,
-0.00493440000,5.20000,
-0.00493360000,5.16000,
-0.00493279969,5.16000,
-0.00493199969,5.16000,
-0.00493119969,5.16000,
-0.00493040031,5.16000,
-0.00492960031,5.16000,
-0.00492880031,5.12000,
-0.00492800031,5.16000,
-0.00492720031,5.12000,
-0.00492640031,5.16000,
-0.00492560031,5.16000,
-0.00492480031,5.16000,
-0.00492400031,5.12000,
-0.00492320031,5.16000,
-0.00492240031,5.16000,
-0.00492160031,5.20000,
-0.00492080031,5.16000,
-0.00492000031,5.16000,
-0.00491920031,5.16000,
-0.00491840031,5.16000,
-0.00491760031,5.16000,
-0.00491680031,5.16000,
-0.00491600031,5.16000,
-0.00491520031,5.16000,
-0.00491440031,5.16000,
-0.00491360031,5.12000,
-0.00491280000,5.16000,
-0.00491200000,5.16000,
-0.00491120000,5.16000,
-0.00491040000,5.16000,
-0.00490960000,5.12000,
-0.00490880000,5.16000,
-0.00490800000,5.12000,
-0.00490720000,5.16000,
-0.00490640000,5.16000,
-0.00490560000,5.12000,
-0.00490480000,5.12000,
-0.00490400000,5.16000,
-0.00490320000,5.16000,
-0.00490240000,5.16000,
-0.00490160000,5.12000,
-0.00490080000,5.12000,
-0.00490000000,5.16000,
-0.00489920000,5.12000,
-0.00489840000,5.16000,
-0.00489760000,5.12000,
-0.00489680000,5.16000,
-0.00489600000,5.12000,
-0.00489520000,5.16000,
-0.00489440000,5.16000,
-0.00489360000,5.16000,
-0.00489280000,5.20000,
-0.00489200000,5.16000,
-0.00489120000,5.16000,
-0.00489040000,5.16000,
-0.00488960000,5.20000,
-0.00488880000,5.12000,
-0.00488800000,5.16000,
-0.00488720000,5.08000,
-0.00488640000,5.20000,
-0.00488560000,5.16000,
-0.00488480000,5.16000,
-0.00488400000,5.12000,
-0.00488320000,5.16000,
-0.00488240000,5.16000,
-0.00488160000,5.16000,
-0.00488080000,5.16000,
-0.00488000000,5.12000,
-0.00487920000,5.16000,
-0.00487840000,5.16000,
-0.00487760000,5.16000,
-0.00487680000,5.12000,
-0.00487600000,5.16000,
-0.00487520000,5.20000,
-0.00487440000,5.16000,
-0.00487360000,5.16000,
-0.00487280000,5.16000,
-0.00487200000,5.12000,
-0.00487119969,5.16000,
-0.00487039969,5.20000,
-0.00486959969,5.16000,
-0.00486880031,5.12000,
-0.00486800031,5.16000,
-0.00486720031,5.12000,
-0.00486640031,5.12000,
-0.00486560031,5.12000,
-0.00486480031,5.12000,
-0.00486400031,5.12000,
-0.00486320031,5.16000,
-0.00486240031,5.12000,
-0.00486160031,5.12000,
-0.00486080031,5.12000,
-0.00486000031,5.16000,
-0.00485920031,5.16000,
-0.00485840031,5.12000,
-0.00485760031,5.16000,
-0.00485680031,5.16000,
-0.00485600031,5.12000,
-0.00485520031,5.16000,
-0.00485440031,5.12000,
-0.00485360031,5.12000,
-0.00485280031,5.12000,
-0.00485200031,5.16000,
-0.00485120000,5.12000,
-0.00485040000,5.16000,
-0.00484960000,5.16000,
-0.00484880000,5.16000,
-0.00484800000,5.12000,
-0.00484720000,5.16000,
-0.00484640000,5.12000,
-0.00484560000,5.16000,
-0.00484480000,5.12000,
-0.00484400000,5.20000,
-0.00484320000,5.12000,
-0.00484240000,5.12000,
-0.00484160000,5.12000,
-0.00484080000,5.12000,
-0.00484000000,5.16000,
-0.00483920000,5.12000,
-0.00483840000,5.16000,
-0.00483760000,5.12000,
-0.00483680000,5.16000,
-0.00483600000,5.12000,
-0.00483520000,5.16000,
-0.00483440000,5.16000,
-0.00483360000,5.16000,
-0.00483280000,5.16000,
-0.00483200000,5.16000,
-0.00483120000,5.12000,
-0.00483040000,5.20000,
-0.00482960000,5.16000,
-0.00482880000,5.12000,
-0.00482800000,5.16000,
-0.00482720000,5.16000,
-0.00482640000,5.16000,
-0.00482560000,5.12000,
-0.00482480000,5.16000,
-0.00482400000,5.16000,
-0.00482320000,5.16000,
-0.00482240000,5.16000,
-0.00482160000,5.16000,
-0.00482080000,5.12000,
-0.00482000000,5.16000,
-0.00481920000,5.16000,
-0.00481840000,5.16000,
-0.00481760000,5.12000,
-0.00481680000,5.16000,
-0.00481600000,5.16000,
-0.00481520000,5.16000,
-0.00481440000,5.16000,
-0.00481360000,5.16000,
-0.00481280000,5.16000,
-0.00481200000,5.12000,
-0.00481120000,5.16000,
-0.00481039969,5.12000,
-0.00480959969,5.16000,
-0.00480879969,5.16000,
-0.00480800031,5.16000,
-0.00480720031,5.12000,
-0.00480640031,5.16000,
-0.00480560031,5.16000,
-0.00480480031,5.16000,
-0.00480400031,5.12000,
-0.00480320031,5.12000,
-0.00480240031,5.12000,
-0.00480160031,5.16000,
-0.00480080031,5.16000,
-0.00480000031,5.12000,
-0.00479920031,5.16000,
-0.00479840031,5.16000,
-0.00479760031,5.16000,
-0.00479680031,5.16000,
-0.00479600031,5.12000,
-0.00479520031,5.16000,
-0.00479440031,5.16000,
-0.00479360031,5.16000,
-0.00479280031,5.12000,
-0.00479200031,5.12000,
-0.00479120031,5.12000,
-0.00479040000,5.16000,
-0.00478960000,5.12000,
-0.00478880000,5.12000,
-0.00478800000,5.12000,
-0.00478720000,5.32000,
-0.00478640000,5.04000,
-0.00478560000,5.16000,
-0.00478480000,5.12000,
-0.00478400000,5.16000,
-0.00478320000,5.16000,
-0.00478240000,5.12000,
-0.00478160000,5.16000,
-0.00478080000,5.12000,
-0.00478000000,5.12000,
-0.00477920000,5.16000,
-0.00477840000,5.12000,
-0.00477760000,5.16000,
-0.00477680000,5.32000,
-0.00477600000,5.16000,
-0.00477520000,5.16000,
-0.00477440000,5.16000,
-0.00477360000,5.12000,
-0.00477280000,5.16000,
-0.00477200000,5.16000,
-0.00477120000,5.16000,
-0.00477040000,5.12000,
-0.00476960000,5.12000,
-0.00476880000,5.16000,
-0.00476800000,5.16000,
-0.00476720000,5.16000,
-0.00476640000,5.16000,
-0.00476560000,5.12000,
-0.00476480000,5.12000,
-0.00476400000,5.16000,
-0.00476320000,5.12000,
-0.00476240000,5.12000,
-0.00476160000,5.12000,
-0.00476080000,5.16000,
-0.00476000000,5.12000,
-0.00475920000,5.12000,
-0.00475840000,5.12000,
-0.00475760000,5.12000,
-0.00475680000,5.12000,
-0.00475600000,5.12000,
-0.00475520000,5.16000,
-0.00475440000,5.16000,
-0.00475360000,5.16000,
-0.00475280000,5.12000,
-0.00475200000,5.12000,
-0.00475120000,5.16000,
-0.00475040000,5.12000,
-0.00474960000,5.12000,
-0.00474879969,5.12000,
-0.00474799969,5.12000,
-0.00474719969,5.16000,
-0.00474640031,5.16000,
-0.00474560031,5.16000,
-0.00474480031,5.16000,
-0.00474400031,5.12000,
-0.00474320031,5.12000,
-0.00474240031,5.12000,
-0.00474160031,5.12000,
-0.00474080031,5.12000,
-0.00474000031,5.12000,
-0.00473920031,5.16000,
-0.00473840031,5.20000,
-0.00473760031,5.12000,
-0.00473680031,5.16000,
-0.00473600031,5.12000,
-0.00473520031,5.16000,
-0.00473440031,5.12000,
-0.00473360031,5.16000,
-0.00473280031,5.16000,
-0.00473200031,5.16000,
-0.00473120031,5.16000,
-0.00473040031,5.12000,
-0.00472960031,5.16000,
-0.00472880000,5.16000,
-0.00472800000,5.12000,
-0.00472720000,5.16000,
-0.00472640000,5.12000,
-0.00472560000,5.16000,
-0.00472480000,5.16000,
-0.00472400000,5.12000,
-0.00472320000,5.16000,
-0.00472240000,5.12000,
-0.00472160000,5.12000,
-0.00472080000,5.12000,
-0.00472000000,5.12000,
-0.00471920000,5.12000,
-0.00471840000,5.16000,
-0.00471760000,5.12000,
-0.00471680000,5.16000,
-0.00471600000,5.12000,
-0.00471520000,5.16000,
-0.00471440000,5.12000,
-0.00471360000,5.20000,
-0.00471280000,5.12000,
